post_id,post_datetime,username,post_url,post_tags,post_summary
8480341,2022-09-11 22:11:00+01:00,RichLehman,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Envy-x360-Right-Hinge-Broken/m-p/8480341?search-action-id=576252307079&search-result-uid=8480341,"['HP ENVY x360 Convertible Laptop PC 13m-bd0023dx', 'Microsoft Windows 11']","As many others have posted, the right hinge on my Envy laptop broke yesterday.  It is out of warranty and I need to find a place to repair it.  I would like HP support to connect with me t..."
8479724,2022-09-11 05:40:00+01:00,Vijay804,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Warranty-issue-not-resolved-by-customer-service-and-Customer/m-p/8479724?search-action-id=576252307079&search-result-uid=8479724,"['HP ENVY x360 Laptop - 15m-ee0013dx', 'Microsoft Windows 11']","Hi,             Jist of the issue:      I bought HP Envy Laptop on 7th Apr 2021 through Amazon. Product got delivered on 4th May 2021. By Feb 2022, HP Envy Laptop developed a broken hinge..."
8478851,2022-09-10 03:28:00+01:00,Ghosted987,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Laptop-cracked-case/m-p/8478851?search-action-id=576252307079&search-result-uid=8478851,"['17-by2500na', 'Microsoft Windows 11']","I purchased two 17"" laptops for my parents. Both laptops have now cracked around the hinge area of the screen. My mothers is worse than that of my dad. But both are getting increasingly harder to o..."
8478557,2022-09-09 14:38:00+01:00,Woolybull,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Notebook-17-by0053od-wont-shut-correctly/m-p/8478557?search-action-id=576252307079&search-result-uid=8478557,"['HP Notebook - 17-by0053od', 'Microsoft Windows 11']","...he hinge is broken.  I can buy a new laptop for just a little more.  Although the computer has worked well otherwise, the cheap shell is going to lead me to other brands. Sad.      &n..."
8477631,2022-09-08 12:07:00+01:00,Uldis_7,https://h30434.www3.hp.com/t5/Business-Notebooks/Broken-hinge/m-p/8477631?search-action-id=576252307079&search-result-uid=8477631,"['HP ENVY - 13-aq0000na', 'Microsoft Windows 11']","Hello! Unfortunately I have the same well known issue with Envy laptop hinge, in my case - right one. When I open the laptop there is the cracking sound and bottom cover on the right side next to t..."
8477551,2022-09-08 11:17:00+01:00,JETER_Throw,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Convertible-Laptop-Broken-Hinge/m-p/8477551?search-action-id=576252307079&search-result-uid=8477551,"['HP Envy x360', 'Microsoft Windows 10 (32-bit)']",...retty ridiculous that such an expensive laptop that is supposed to be CONVERTIBLE has such weak hinges built. This seems like a major design flaw and HP should be responsible for fixing all these broken...
8477189,2022-09-07 23:29:00+01:00,nat_r,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/hp-envy-x360-left-hinge-broken/m-p/8477189?search-action-id=576252307079&search-result-uid=8477189,['Microsoft Windows 11'],"Hi,   I have had the HP envy x360 15'' for the last 2 years and never had a problem until tonight, i heard a crack while closing my laptop and i noticed that the hinge broke. along with the hinge..."
8476954,2022-09-07 15:13:00+01:00,Caalmeida,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Broken-hinge-HP-x360-envy-with-cracked-screen/m-p/8476954?search-action-id=576252307079&search-result-uid=8476954,"['HP ENVY x360 15.6 inch 2-in-1 Laptop PC 15m-es0000 (268U4AV)', 'Microsoft Windows 10 (64-bit)']",I have an HP x360 envy that broke the left hinge simply while I was closing the laptop. As a result of the broken hinge I got the left side of the screen cracked and the touch screen is no longer w...
8476595,2022-09-07 09:26:00+01:00,wheelhouse,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-x360-broken-hinge/m-p/8476595?search-action-id=576252307079&search-result-uid=8476595,['Microsoft Windows 11'],"Second time this has happened with an HP Envy laptop. After a few years and now well out of warranty, a perfectly fine laptop is being ripped apart by a broken hinge. Every time I open or close it, t..."
8476559,2022-09-07 08:53:00+01:00,AdeA1,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Envy-Hinge-Repair/m-p/8476559?search-action-id=576252307079&search-result-uid=8476559,['Microsoft Windows 10 (64-bit)'],"The hinge on my HP Envy laptop is broken, did not drop the laptop only opening and screws start to fall out. Can HP cover this if I am out of warranty as it is a known issue."
8503461,2022-10-07 00:32:00+01:00,Britt37,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Left-Hinge/m-p/8503461?search-action-id=576252309193&search-result-uid=8503461,['HP ENVY x360 Convertible Laptop PC 15-ed1000 IDS Base Model'],I just bought my Envy 360 a few months ago and it's still under warranty. I treat this thing like my baby and haven't bumped into it/dropped it/ or anything and suddenly the left hinge is slightly o...
8503268,2022-10-06 16:35:00+01:00,mimibach,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/broken-hinge-on-15m-eu0013dx/m-p/8503268?search-action-id=576252309193&search-result-uid=8503268,[],hinge on my laptop broke . purchased may 2021 . is there a recall on this model?
8501659,2022-10-05 07:38:00+01:00,CARP3,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-hinge-on-laptop-cannot-close-lid-makes-laptop/m-p/8501659?search-action-id=576252309193&search-result-uid=8501659,['Microsoft Windows 10 (64-bit)'],"laptop hinge is broken, cannot close lid,  laptop is unusable."
8501435,2022-10-05 03:17:00+01:00,nono999999,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-360-Right-Hinge-broken/m-p/8501435?search-action-id=576252309193&search-result-uid=8501435,"['HP ENVY x360 Laptop - 13-ay0024nf', 'Microsoft Windows 10 (64-bit)']","Hi,  I am as well facing this Broken Hinge issue.  The right hinge of my laptop ENVY 360 had broken/popped out, cracking the screen and making the laptop unusable.  There is a vast amount of c..."
8501427,2022-10-05 03:10:00+01:00,rm1128,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8501427?search-action-id=576252309193&search-result-uid=8501427,"['HP Laptop - 17t-by300 CTO', 'Microsoft Windows 11']",My left hinge started bulging and now the entire bottom corner has a crack.  This causes my screen to droop amd not stay up at certain angles. Ive had my laptop 2 years max and chose HP b...
8501159,2022-10-04 15:10:00+01:00,ravi_bha,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Right-Hinge-broken-on-a-HP-ENVY-15-laptop/m-p/8501159?search-action-id=576252309193&search-result-uid=8501159,"['HP ENVY 15t-k000 CTO Notebook PC (ENERGY STAR)', 'Microsoft Windows 10 (64-bit)']",Right hinge on my HP ENVY 15 laptop is broken. How should I go about to fix it? Can/should I do it myself? Where can I buy parts?
8500795,2022-10-04 09:22:00+01:00,Gaaaa,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hp-envy-left-hinge-broken-hp-not-even-showing-customer-care/m-p/8500795?search-action-id=576252309193&search-result-uid=8500795,"['HP ENVY x360 Convertible Laptop PC 15-ed1000 (169X0AV)', 'Microsoft Windows 10 (64-bit)']","The left hinge of my hp envy laptop was broken when I got up today morning- my laptop was fine at night! I seem to have been the victim of the infamous design flaw for the left hinge, which many s..."
8499984,2022-10-03 12:25:00+01:00,Kazengel,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge/m-p/8499984?search-action-id=576252309193&search-result-uid=8499984,"['HP ENVY x360 Convertible Laptop PC 15t-ed100 CTO', 'Microsoft Windows 10 (64-bit)']","When I opened my laptop this morning, there was a sudden crack of plastic snapping, the right hinge to my display broke, and a short wide screw fell out. Looking on these boards, it sounds like o..."
8499346,2022-10-02 20:07:00+01:00,JCD34,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-and-screen-separating-on-laptop-Can-t-close-the/m-p/8499346?search-action-id=576252309193&search-result-uid=8499346,['Microsoft Windows 10 (64-bit)'],"...ow the screen separation, broken hinge (I think) and won't close.  I am worried the whole screen will disconnect and no longer work as I think I see wires that are probably connecting it to the r..."
8498628,2022-10-02 00:40:00+01:00,Carmill,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/The-hinge-is-broken-on-my-HP-Pavilion/m-p/8498628?search-action-id=576252309193&search-result-uid=8498628,"['HP Pavilion Gaming Laptop 15-cx0030nr', 'Microsoft Windows 11']",The hinge is broken on my HP Pavilion Gaming laptop and the frame is pulling away from the screen on the bottom right. I have read all of the problems other people are having getting the same p...
8498564,2022-10-01 20:40:00+01:00,Misrak,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Notebook-15-ac152sa-ENERGY-STAR/m-p/8498564?search-action-id=576252309193&search-result-uid=8498564,['Microsoft Windows 10 (64-bit)'],"My laptop (hp notebook-15-ac152sa(Energy Star) case and hinge are broken. I am looking for a replacement one. could you help, please?  Thanks  HP Notebook - 15-ac152sa (ENERGY STAR)"
8498300,2022-10-01 12:37:00+01:00,Silver17db,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/broken-display-hinge-and-damaged-screen-1-year-warranty/m-p/8498300?search-action-id=576252309193&search-result-uid=8498300,"['HP ENVY Laptop PC 17t-cg100 CTO', 'Microsoft Windows 10 (64-bit)']",My 1 year warranty expired a few months ago on my HP Envy Laptop (CPC 17t-cg 100 CTO). If I buy a second year of coverage will HP fix my broken screen hinge and broken touch screen? The screen hinge...
8497000,2022-09-29 21:52:00+01:00,Hana08,https://h30434.www3.hp.com/t5/Desktop-Hardware-and-Upgrade-Questions/HP-Envy-x360-hinge-popping-off/m-p/8497000?search-action-id=576252309193&search-result-uid=8497000,['Microsoft Windows 11'],"...bout two hours. When I came back, the left hinge of the screen was open, and showing all the screws which look like they've been glued together loosely. The screen is starting to peel back, and I'm n..."
8496594,2022-09-29 11:27:00+01:00,SJ881,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Broken-hinge-x360/m-p/8496594?search-action-id=576252309193&search-result-uid=8496594,"['HP ENVY x360 Convertible Laptop PC 13-bd0000 (172M6AV)', 'Microsoft Windows 11']","...rack, only to see that the left hinge had dropped and smashed through the bottom corner of the screen! The hinge was completely stuck making it difficult to even close the laptop for transporting it...."
8494140,2022-09-26 20:13:00+01:00,EEHA,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Notebook-17-by0015cy-The-right-hinge-has-broken-through/m-p/8494140?search-action-id=576252309193&search-result-uid=8494140,"['HP Notebook - 17-by0015cy', 'Microsoft Windows 11']","The right hinge has always been tight and squeeky, but it has now broken through the plastic key board cover.  If I would have known this was an issue for this product, I would've returned it w..."
8493894,2022-09-26 14:30:00+01:00,LGSinATX,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-Stuck-PLEASE-HELP/m-p/8493894?search-action-id=576252309193&search-result-uid=8493894,['Microsoft Windows 11'],Hinge for the lid is stuck on left side - HP Pavillion notebook (late 2012).   I see it's a common problem.  Does ANYBODY know how to fix this?  Please?     Please post a...
8491519,2022-09-24 03:23:00+01:00,evergreen17,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Broken-Hinge/m-p/8491519?search-action-id=576252309193&search-result-uid=8491519,"['HP ENVY x360 Laptop - 13-ay0008na', 'Microsoft Windows 11']","Hi my 13"" Envy x360 is out of warranty by 3 months but yesterday the right hinge broke and the screen has popped out slightly. This seems to be a very common defect with this model. Is the a way HP c..."
8491473,2022-09-24 01:29:00+01:00,U2509,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-got-broken-automatically-while-shutting-down-my-Hp/m-p/8491473?search-action-id=576252309193&search-result-uid=8491473,"['HP ENVY x360 Laptop - 13-ay0045au', 'Microsoft Windows 11']",Hinge got broken automatically while shutting down laptop and after that my laptop is not getting started.
8491396,2022-09-23 22:35:00+01:00,Prakash_Kabra,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/What-to-do-for-broken-hinges-for-hp-15-notebook/m-p/8491396?search-action-id=576252309193&search-result-uid=8491396,"['HP 15-r007tu Notebook PC', 'Microsoft Windows 10 (64-bit)']",What to do next for broken hinges
8490383,2022-09-22 17:22:00+01:00,Baba2007,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/2018-HP-Pavilion-17-inch-Laptop-Right-hinge-broken/m-p/8490383?search-action-id=576252309193&search-result-uid=8490383,['Microsoft Windows 10 (32-bit)'],"Hello,  I stopped using my computer about a year ago due to the right hinge breaking off of the the frame.  Every time I opened it the gap got wider and wider, it made a terrible cracking s..."
8489420,2022-09-21 18:44:00+01:00,slrmclaren_7,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-ENVY-13-hinge-broken/m-p/8489420?search-action-id=576252309193&search-result-uid=8489420,"['HP ENVY Laptop - 13t-ba000 CTO', 'Microsoft Windows 11']","...y office--literally.  It came apart all on it's own!       Last week, the rear hinge on my laptop separated so that every time I opened it, the right hinge stuck out.  So in order to c..."
8489187,2022-09-21 12:43:00+01:00,Bere12,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/8489187?search-action-id=576252309193&search-result-uid=8489187,['HP Pavilion x360 - 15t-dq100 CTO'],"My right hinge is broken and does not allow my laptop to open and close properly. I’ve been trying to just deal with it for a while, but it’s gotten so annoying I just need it fixed. Is there a way t..."
8488765,2022-09-21 07:00:00+01:00,jwb11,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/broken-hinge-on-left-and-top-cracked-17-by1953cl/m-p/8488765?search-action-id=576252309193&search-result-uid=8488765,['Microsoft Windows 11'],...he hinge screws and parts would cost more than computer is worth.
8488741,2022-09-21 06:02:00+01:00,tombst,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/hp-envy-x360-Convertible-13-ay0xxx-broken-hinge-and-top/m-p/8488741?search-action-id=576252309193&search-result-uid=8488741,['HP ENVY x360 Laptop - 13-ay0008na'],"Hi    I have had my laptop for 18 months, purchased direct from HP in Feb 21. One of the hinges has recently come away  (the laptop hasn't been dropped or mis-used) which has also caused&n..."
8488068,2022-09-20 12:48:00+01:00,JulieAggie,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-x360-Laptop-15t-ed000-CTO-hinge-failed/m-p/8488068?search-action-id=576252309193&search-result-uid=8488068,"['HP ENVY x360 Laptop -15t-ed000 CTO', 'Microsoft Windows 11']","Like the hundreds, if not thousands,  of other HP Envy laptop owners before me, one of the hinges on my laptop has broken. I have left it in the open position as to not make the problem any w..."
