hp_post_id,post_datetime,username,post_url,post_tags,post_summary
7684242,2020-07-13 05:05:00+02:00,CourgetteNick,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-Left-Hinge-Broken/m-p/7684242?search-action-id=576440994244&search-result-uid=7684242,"['Envy. 15-BP103NA', 'Microsoft Windows 10 (64-bit)']","The left hinge on my Envy has parted from the plastic base, forcing the screen away and preventing closer. 3 screws have fallen out and broken plastic abounds. It's only ever had light, domestic u..."
7684064,2020-07-13 01:17:00+02:00,AmarNaorem,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-got-broken/m-p/7684064?search-action-id=576440994244&search-result-uid=7684064,"['Microsoft Windows 10 (64-bit)', 'd104tx']",I hav been using hp d104tx notebook since 2015...  One of my laptop hinges got broken. Wat should I do? Can it be replaced????
7683980,2020-07-12 23:04:00+02:00,Nithish03,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinges-are-the-causing-the-damage-of-the-external-structure/m-p/7683980?search-action-id=576440994244&search-result-uid=7683980,"['HP Pavilion 15au Notebook', 'Microsoft Windows 10 (64-bit)']","Hello,   My HP notebook laptop's left hinge is broken and the left corner is cracked and bulging as well as in the right hinge. The laptop was not dropped or fell. When I open and close the laptop t..."
7683895,2020-07-12 20:03:00+02:00,rj2259,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-on-HP-Laptop/m-p/7683895?search-action-id=576440994244&search-result-uid=7683895,"['HP laptop', 'Microsoft Windows 10 (64-bit)']",I have a broken hinge on my HP laptop. Can you advise me on what can be done? There is no damage to my computer and I'm sure the warranty has expired.
7682793,2020-07-11 21:11:00+02:00,Computer-user,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Omen-Hinges-breaking-top-of-laptop/m-p/7682793?search-action-id=576440994244&search-result-uid=7682793,['HP omen'],The hinges of my Omen have broken the top of my laptop.  Opening the laptop puts pressure on the top of the laptop because of the way the hinges have been attached.  I've never opened the l...
7682086,2020-07-11 10:09:00+02:00,Dr_awsm,https://h30434.www3.hp.com/t5/Business-Notebooks/Screen-hinge-broke-Envy-13-2018/m-p/7682086?search-action-id=576440994244&search-result-uid=7682086,"['Envy13', 'Microsoft Windows 10 (64-bit)', 'hinge broken', 'hp envy 13', 'screen hinge broken']",I just opened my laptop yesterday and i heard a sound and now this happen .  Everything is fine the screen is not damaged but sometimes i see an orange circle in this corner ?   Is there any sol...
7681841,2020-07-11 06:26:00+02:00,Weirwall,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Bezel-coming-away-from-screen-on-HP-Pavilion-14-ce2000na/m-p/7681841?search-action-id=576440994244&search-result-uid=7681841,"['Microsoft Windows 10 (32-bit)', 'Pavilion 14-ce2000na', 'design fault']",...ritten note enclosed  saying “ Hinge broken which is not covered under warranty “.  There was also a letter enclosed saying that the issue was caused by accidental damage or misuse of t...
7681679,2020-07-11 00:57:00+02:00,Samojoto1,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-and-Screen-falling-Apart-After-Just-One-Year-of/m-p/7681679?search-action-id=576440994244&search-result-uid=7681679,"['HP Pavilion x360m Convertible', 'Microsoft Windows 10 (64-bit)']","Broken hinge and casing on HP x360m Convertible, Model 14m - cd0001 dx      Product:   HP Pavilion x360m convertible Laptop, Product ID 4BVT!UA#ABA       Operating System:    Microsoft W..."
7681342,2020-07-10 15:18:00+02:00,Emilia13,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-and-casing-on-HP-Envy-17-Inch-Laptop/m-p/7681342?search-action-id=576440994244&search-result-uid=7681342,"['HP Envy 17 inch laptop', 'Microsoft Windows 10 (64-bit)']",Looking for advice on what to do with my 1.5 year old HP Envy 17 Inch Laptop (which cost me approx £1500).  The right hinge is broken and the casing is coming away. I am worried that my laptop may s...
7681044,2020-07-10 11:55:00+02:00,Moosetail,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-2-in-1-broken-hinge-and-popped-out-screen/m-p/7681044?search-action-id=576440997234&search-result-uid=7681044,"['HP Pavilion x360 Convertible 14-cd0xxx', 'Microsoft Windows 10 (32-bit)']",I am having the exact same issue as others except my screen did  crack. Can the moderator please have contact me directly or put me in touch with someone that can help me?
7680230,2020-07-09 19:28:00+02:00,MegRo,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Webcam-on-HP-ENVY-x360-15m-bp012dx-failing-to-work-and/m-p/7680230?search-action-id=576440997234&search-result-uid=7680230,"['ENVY x360 - 15m-bp012dx', 'Microsoft Windows 10 (64-bit)']","...inpoint when, as the laptop was out for service due to a broken hinge.  Webcam was working at the end of May prior to being sent for service.     2. I have attempted all of the applicable s..."
7680094,2020-07-09 16:27:00+02:00,kmkeenan,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-hinge-broken/m-p/7680094?search-action-id=576440997234&search-result-uid=7680094,"['Microsoft Windows 10 (64-bit)', 'Pavilion 15-cs0053cl']",Similar to another post in this forum - we purchased the above computer for my daughter.  And then the lcd started to get difficult to open and finally the hinge broke on the left side.  C...
7680065,2020-07-09 16:07:00+02:00,TheRealHulk,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Hinge-broken/m-p/7680065?search-action-id=576440997234&search-result-uid=7680065,"['HP Envy x360', 'Microsoft Windows 10 (32-bit)']",My HP envy X360 -which is supposed to be a  tablet **bleep** laptop had cheap plastic and the left side hinge has already broken.  I don't understand why the company does not take r...
7678807,2020-07-09 00:07:00+02:00,NAB007,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavillion-14-in-Hinge-and-screen-issue/m-p/7678807?search-action-id=576440997234&search-result-uid=7678807,"['256GB SSD', 'HP Pavillion Hinge', 'HP Pavillion _ ce0508sa', 'HP Pavillion screen', 'i5']",...ttps://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-2-in-1-broken-hinge-and-popped-out-screen/td-p/7479481.     I checked with Currys UK and they mentioned 110 GBP t...
7678256,2020-07-08 13:15:00+02:00,Domrany,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-and-plastic-fram/m-p/7678256?search-action-id=576440997234&search-result-uid=7678256,"['HP ENVY Notebook - 15t-k200 CTO (ENERGY STAR)', 'Microsoft Windows 10 (64-bit)']","My 5-year old laptop's hinges started to dry, eventually, they are broken and the force to the lid broke the plastic frame, too. Other than this problem, the laptop is functioning OK, no problem in a..."
7678130,2020-07-08 11:57:00+02:00,LauraObaid,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/The-Hinges-on-my-HP-Pavilion-360-are-stuck/m-p/7678130?search-action-id=576440997234&search-result-uid=7678130,['Pavilion x360'],"Today, I tried to close my laptop but I felt a lot of resistance coming from the left hinge. Whenever I try and push it shut, I can feel cracking and can't push any further without breaking s..."
7677585,2020-07-08 06:11:00+02:00,r-obi,https://h30434.www3.hp.com/t5/Business-Notebooks/EliteBook-1040-G4-hinge-defective/m-p/7677585?search-action-id=576440997234&search-result-uid=7677585,"['Elitebook 1040 G4', 'Microsoft Windows 10 (64-bit)']","Hello, please take a look at the Video.  Is something loose or broken, or is it HP standard?   https://s12.directupload.net/images/200708/y4drc5dk.mp4"
7675935,2020-07-07 01:49:00+02:00,currentlyphase,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Hinge-broken-attrocious-customer-services/m-p/7675935?search-action-id=576440997234&search-result-uid=7675935,"['Microsoft Windows 10 (64-bit)', 'broken', 'envy', 'envy x360', 'hinge', 'x360']",This is a follow up to my original post:  https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Hinge-broken/m-p/7525815     My hp envy hinge has given out and I c...
7675841,2020-07-06 22:12:00+02:00,Soumo40,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/information-on-technician-vising-my-home-for-repair-purpose/m-p/7675841?search-action-id=576440997234&search-result-uid=7675841,"['15ac179tx', 'Microsoft Windows 10 (64-bit)']","My laptop hinge is broken. As a result I cant close the screen. So, I am asking whether a technician can come to my home for repair because I cant carry it to service centre. And if it is possible w..."
7675561,2020-07-06 17:07:00+02:00,Archivist1,https://h30434.www3.hp.com/t5/Notebook-Operating-System-and-Recovery/broken-hinge-on-HP-Envy-laptop/m-p/7675561?search-action-id=576440997234&search-result-uid=7675561,"['HP ENVY x360 Convertible', 'LAPTOP', 'Microsoft Windows 10 in S Mode', 'broken hinge']",The left hinge on my laptop suddenly started to break.  I don  't move the laptop around all that much and  t  he hinge failed anyway.  From looking at other messages I've s...
7675378,2020-07-06 14:53:00+02:00,Lee_Duntides,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Part-number-for-Back-cover-on-HP-15-bs0xx/m-p/7675378?search-action-id=576440997234&search-result-uid=7675378,"['HP 15-bs0xx', 'Microsoft Windows 10 (64-bit)']","Hi, my laptop took a knock. The hinge has broken away from the display back cover. I need a new display back cover. The laptop is HP 15-bs0xx. The laptop model is: 3168NGW.  Please can you t..."
7675336,2020-07-06 14:35:00+02:00,TrishCerno,https://h30434.www3.hp.com/t5/Business-Notebooks/The-hinge-on-my-laptop-is-broken-How-can-I-get-it-repaired/m-p/7675336?search-action-id=576440997234&search-result-uid=7675336,"['HP Notebook - 17-by0086cl', 'Microsoft Windows 10 (64-bit)']","The hinge on my HP Envy 17"" laptop has broken.  Is there a repair available?"
7674000,2020-07-05 16:27:00+02:00,sparkgo,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Defective-hindge-HP-ENVY-x360-15m-bp112dx/m-p/7674000?search-action-id=576440997234&search-result-uid=7674000,"['HP ENVY x360 - 15m-bp112dx', 'Microsoft Windows 10 (64-bit)']","I have "" HP ENVY x360 - 15m-bp112dx"" and the hinge of left corner was broken after manufacturer warranty was over.       It looks like many people have the same issue.  What p..."
7673312,2020-07-05 07:47:00+02:00,MICKB3800,https://h30434.www3.hp.com/t5/Business-PCs-Workstations-and-Point-of-Sale-Systems/Broken-Left-Hand-Hinge-on-Lap-Top/m-p/7673312?search-action-id=576440997234&search-result-uid=7673312,"['Microsoft Windows 10 (64-bit)', 'hp lap top']","Lap Top less than two year old and left hand hinge is broken, Lap Top has not been dropped etc help re repair please."
7672117,2020-07-04 08:52:00+02:00,Rajoka,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/New-HP-Elitebook-X360-G3-1030-hinge-broken-and-display/m-p/7672117?search-action-id=576440997234&search-result-uid=7672117,"['HP Elitebook X360 G3 1030', 'Microsoft Windows 10 (64-bit)']","...espite minimal usage and wear tear, the left hand hinge started shaking and the display screen got unseated from its base, rendering the screen with purple lines.   Anyone who has recently purchased f..."
7670952,2020-07-03 10:35:00+02:00,Van47,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge/m-p/7670952?search-action-id=576440997234&search-result-uid=7670952,"['Microsoft Windows 10 (64-bit)', 'Pavilion Laptop 15']",When opening my laptop a few days ago the left hinge crack and the lid has separated. It's currently being held together by a heavy duty binder clip and cannot be closed which means I can't take it a...
7670515,2020-07-03 04:15:00+02:00,Walkan,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/My-Laptop-got-quarter-of-the-screen-black/m-p/7670515?search-action-id=576440997234&search-result-uid=7670515,"['Hp Spectre x360 13t (late 2018) ap0028ca', 'Microsoft Windows 10 (64-bit)', 'black screen', 'display', 'flicker', 'poor hinge']","back 3-4 month, I accidently pressed my laptop bottom of the lid, between the hinge by my knee. I got a small crack sound, but there was no external physical damage. I opened up my laptop and I got q..."
7670164,2020-07-02 18:33:00+02:00,WillyG1992,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Pavilion-x360-14m-cd0006dx-Screen-Popped-Out-and-Cracked/m-p/7670164?search-action-id=576440997234&search-result-uid=7670164,"['HP Pavilion x360 - 14m-cd0006dx', 'Microsoft Windows 10 (32-bit)']",...arranty I disassembled and found that the thin plastic piece that holds the hinge to the top case had broken at each of the screws on both sides which forced the hinge into the glass screen when moved.&n...
7669314,2020-07-02 08:04:00+02:00,RGrems,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Not-getting-a-response-to-my-question-what-s-the-best-way-to/m-p/7669314?search-action-id=576440997234&search-result-uid=7669314,"['broken hinge', 'customer service', 'envy x360']","I posted a question on 6/29/2020 in the morning and got a reply that afternoon from an HP Support Representative (with the orange logo, in a private email on this platform) asking for more informatio..."
7668873,2020-07-01 23:36:00+02:00,Dip007,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Laptop-broken-hinges/m-p/7668873?search-action-id=576440997234&search-result-uid=7668873,"['15-be016TU', 'Microsoft Windows 8.1 (64-bit)']","The hinge on my laptop (out of warranty) is messed up. The laptop still works perfectly fine and I can use it, however the hinge prevents me from closing it or even adjusting the screen even s..."
7668065,2020-07-01 12:42:00+02:00,Sumit6853,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-got-broken/m-p/7668065?search-action-id=576440997234&search-result-uid=7668065,"['HP15', 'Microsoft Windows 10 (64-bit)', 'hardware', 'hinges', 'hp 15-bs-145tu', 'hp15bs145tu']",I purchased my laptop in July 2018. I just found that one of the hinges got broken (right side). What to do now? I would like to know how much would that cost? Can I fix it? Now if I open the l...
7668034,2020-07-01 12:11:00+02:00,Lambrinii10,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-Laptop-Screen-Separated-from-Left-Hinge/m-p/7668034?search-action-id=576440997234&search-result-uid=7668034,['ENVY x360 - 15m-bp112dxn'],"The screen has detached from the left hinge and is now broken.  I have searched online, and this seems to be a very common issue with the Envy laptop.  The laptop still functions fine, a..."
7667965,2020-07-01 11:31:00+02:00,Adrivet2020,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/broken-hinge-on-envy-360/m-p/7667965?search-action-id=576440997234&search-result-uid=7667965,"['HP 360', 'Microsoft Windows 10 (64-bit)']","The hinge on my laptop envy 360 broke and 3 screws came off from the inside along with little pieces of broken plastic, and now I have a huge gap between the screen and the back cover. I barely m..."
